sku_id,product_family,n_weeks,total_demand,mean_demand,pct_zero_weeks,stockout_rate,avg_on_hand,latest_on_hand,unit_cost,lead_time_days,n_suppliers,adi,cv2,sb_class,inventory_value,weeks_of_supply,paradox_tag
CB-1017,Trip Unit,104,5888.0,56.61538461538461,0.0,0.0,124.13461538461539,186,126.79999999999998,7.0,1,1.0,0.03145214289933837,Smooth,23584.799999999996,3.285326086956522,Reasonably balanced
CB-1018,Terminal Block,104,12010.0,115.48076923076923,0.0,0.07692307692307693,274.25,481,150.23,35.0,1,1.0,0.0375232962262228,Smooth,72260.62999999999,4.1651956702747714,Reasonably balanced
CB-1019,Contact Assembly,104,940.0,9.12621359223301,74.03846153846155,0.09615384615384616,37.60576923076923,10,53.68,42.0,1,4.0,0.12197827071072885,Intermittent,536.8,1.0957446808510638,Reasonably balanced
CB-1020,Molded Case,104,4427.0,42.56730769230769,0.9615384615384616,0.04807692307692308,104.77884615384616,34,27.31,21.0,1,1.0097087378640777,0.14510553425243541,Smooth,928.54,0.7987350350124237,Reasonably balanced
CB-1021,Trip Unit,104,8176.0,78.61538461538461,0.0,0.0673076923076923,183.625,302,142.18,35.0,1,1.0,0.037545333389501424,Smooth,42938.36,3.8414872798434443,Reasonably balanced
CB-1022,Terminal Block,104,4618.0,44.40384615384615,0.0,0.0,105.35576923076923,137,127.67,7.0,1,1.0,0.1508021879849145,Smooth,17490.79,3.0853183196188825,Reasonably balanced
CB-1023,Contact Assembly,104,821.0,7.894230769230769,76.92307692307693,0.04807692307692308,37.00961538461539,12,103.45000000000002,28.0,1,4.333333333333333,0.2969537461371043,Intermittent,1241.4,1.5200974421437272,Reasonably balanced
CB-1024,Molded Case,104,6028.0,57.96153846153846,0.0,0.028846153846153848,122.0,15,22.83,21.0,1,1.0,0.02863786734676355,Smooth,342.45,0.258792302587923,Reasonably balanced
CB-1025,Trip Unit,104,9077.0,88.12621359223301,0.0,0.057692307692307696,207.85576923076923,109,102.83,28.0,1,1.0097087378640777,0.14375077927839264,Smooth,11208.47,1.236862399471191,Reasonably balanced
CB-1026,Terminal Block,104,921.0,8.85576923076923,73.07692307692307,0.08653846153846154,37.85576923076923,36,115.16,21.0,1,3.7142857142857144,0.20494529267036138,Intermittent,4145.76,4.06514657980456,Reasonably balanced
CB-1027,Contact Assembly,104,6591.0,63.375,0.0,0.0,148.76923076923077,132,56.45,7.0,1,1.0,0.12640122191608483,Smooth,7451.400000000001,2.0828402366863905,Reasonably balanced
CB-1028,Molded Case,104,11888.0,114.3076923076923,0.0,0.028846153846153848,248.67307692307693,107,80.02,28.0,1,1.0,0.030953321172577077,Smooth,8562.14,0.9360699865410498,Reasonably balanced
CB-1029,Trip Unit,104,9023.0,86.75961538461539,0.0,0.0,185.51923076923077,202,153.98,14.0,1,1.0,0.036256808658808315,Smooth,31103.96,2.32827219328383,Reasonably balanced
CB-1030,Terminal Block,104,10818.0,105.02912621359224,0.0,0.028846153846153848,233.40384615384616,75,12.849999999999998,21.0,1,1.0097087378640777,0.0359379772850389,Smooth,963.7499999999999,0.714087631724903,Reasonably balanced
CB-1031,Contact Assembly,104,5970.0,57.40384615384615,0.0,0.07692307692307693,137.54807692307693,57,119.99,42.0,1,1.0,0.035491696337634576,Smooth,6839.429999999999,0.992964824120603,Reasonably balanced
CB-1032,Molded Case,104,5466.0,52.55769230769231,0.0,0.019230769230769232,119.4423076923077,168,141.64,14.0,1,1.0,0.12651632571721352,Smooth,23795.519999999997,3.1964873765093307,Reasonably balanced
CB-1033,Trip Unit,104,3320.0,31.923076923076923,0.0,0.057692307692307696,77.0,73,146.99,21.0,1,1.0,0.1486384090579184,Smooth,10730.27,2.2867469879518074,Reasonably balanced
CB-1034,Terminal Block,104,8844.0,85.86407766990291,0.0,0.04807692307692308,189.68269230769232,332,6.53,21.0,1,1.0097087378640777,0.03468886601898612,Smooth,2167.96,3.866576209859792,Reasonably balanced
CB-1035,Contact Assembly,104,13165.0,126.58653846153847,0.0,0.0673076923076923,288.53846153846155,450,84.48,35.0,1,1.0,0.034929978829282546,Smooth,38016.0,3.554880364603114,Reasonably balanced
CB-1036,Molded Case,104,5825.0,56.00961538461539,0.0,0.057692307692307696,127.8076923076923,7,91.44,35.0,1,1.0,0.03615256129234282,Smooth,640.0799999999999,0.12497854077253219,Reasonably balanced
CB-1037,Trip Unit,104,6742.0,64.82692307692308,0.0,0.057692307692307696,144.77884615384616,0,81.69,21.0,1,1.0,0.03476130581738722,Smooth,0.0,0.0,Reasonably balanced
CB-1038,Terminal Block,104,5839.0,56.14423076923077,0.0,0.0673076923076923,134.17307692307693,185,56.019999999999996,35.0,1,1.0,0.028944720086610167,Smooth,10363.699999999999,3.295084774790204,Reasonably balanced
CB-1039,Contact Assembly,104,4286.0,41.21153846153846,0.9615384615384616,0.019230769230769232,101.45192307692308,216,18.06,28.0,1,1.0097087378640777,0.15621447293154486,Smooth,3900.9599999999996,5.241250583294447,Reasonably balanced
CB-1040,Molded Case,104,6765.0,65.04807692307692,0.0,0.019230769230769232,145.1346153846154,240,173.23999999999998,21.0,1,1.0,0.03366151919934841,Smooth,41577.6,3.689578713968958,Reasonably balanced
CB-1041,Trip Unit,104,716.0,6.884615384615385,77.88461538461539,0.07692307692307693,39.25961538461539,0,49.690000000000005,21.0,1,4.521739130434782,0.21968337442651603,Intermittent,0.0,0.0,Reasonably balanced
CB-1042,Terminal Block,104,780.0,7.5,72.11538461538461,0.0673076923076923,34.23076923076923,0,140.73,35.0,1,3.586206896551724,0.35905325443786984,Intermittent,0.0,0.0,Reasonably balanced
CB-1043,Contact Assembly,104,3397.0,32.66346153846154,0.0,0.09615384615384616,80.57692307692308,27,50.82,35.0,1,1.0,0.13384569615833608,Smooth,1372.14,0.8266117162201942,Reasonably balanced
CB-1044,Molded Case,104,8822.0,85.6504854368932,0.0,0.028846153846153848,189.94230769230768,354,162.71,21.0,1,1.0097087378640777,0.03669283027874759,Smooth,57599.340000000004,4.133076399909317,Reasonably balanced
CB-1045,Trip Unit,104,6391.0,61.45192307692308,0.0,0.07692307692307693,156.75,182,56.809999999999995,35.0,1,1.0,0.1483319047985475,Smooth,10339.419999999998,2.9616648411829134,Reasonably balanced
CB-1046,Terminal Block,104,5647.0,54.29807692307692,0.0,0.019230769230769232,129.6346153846154,0,33.88,14.0,1,1.0,0.10168819216918494,Smooth,0.0,0.0,Reasonably balanced
CB-1047,Contact Assembly,104,597.0,5.740384615384615,83.65384615384616,0.11538461538461539,22.615384615384617,24,130.2,7.0,1,6.117647058823529,0.2014651706326159,Intermittent,3124.7999999999997,4.180904522613066,Chronic stockouts
CB-1048,Molded Case,104,6740.0,65.4368932038835,0.0,0.07692307692307693,153.19230769230768,210,113.85,35.0,1,1.0097087378640777,0.034979087603131134,Smooth,23908.5,3.2091988130563798,Reasonably balanced
CB-1049,Trip Unit,104,9733.0,93.58653846153847,0.0,0.009615384615384616,223.05769230769232,239,17.49,7.0,1,1.0,0.1499863366157722,Smooth,4180.11,2.5537860885646766,Reasonably balanced
CB-1050,Terminal Block,104,6085.0,58.50961538461539,0.9615384615384616,0.20192307692307693,122.9423076923077,0,9.889999999999999,39.84615384615385,2,1.0097087378640777,0.15194787078966893,Smooth,0.0,0.0,Chronic stockouts
CB-1051,Contact Assembly,104,2591.0,24.91346153846154,0.0,0.009615384615384616,61.26923076923077,7,28.15,14.0,1,1.0,0.17100058823695896,Smooth,197.04999999999998,0.28097259745272096,Reasonably balanced
CB-1052,Molded Case,104,8217.0,79.00961538461539,0.0,0.009615384615384616,174.07692307692307,281,106.81,14.0,1,1.0,0.03215077442765852,Smooth,30013.61,3.5565291468905924,Reasonably balanced
CB-1053,Trip Unit,104,8355.0,80.33653846153847,0.0,0.009615384615384616,172.02884615384616,259,105.64,14.0,1,1.0,0.029232534011211782,Smooth,27360.76,3.2239377618192697,Reasonably balanced
CB-1054,Terminal Block,104,12756.0,122.65384615384616,0.0,0.09615384615384616,297.52884615384613,113,107.39,42.0,1,1.0,0.03762915423146811,Smooth,12135.07,0.9212919410473502,Reasonably balanced
CB-1055,Contact Assembly,104,9519.0,91.52884615384616,0.0,0.0,197.78846153846155,249,88.11,7.0,1,1.0,0.03378303742728244,Smooth,21939.39,2.7204538291837377,Reasonably balanced
CB-1056,Molded Case,104,433.0,4.163461538461538,87.5,0.04807692307692308,24.807692307692307,30,17.18,42.0,1,8.0,0.13914416312423664,Intermittent,515.4,7.205542725173211,Overstocked / slow-moving
CB-1057,Trip Unit,104,3132.0,30.115384615384617,0.0,0.125,72.9326923076923,48,168.96,35.0,1,1.0,0.15473283650497724,Smooth,8110.08,1.5938697318007662,Chronic stockouts
CB-1058,Terminal Block,104,2275.0,21.875,0.9615384615384616,0.057692307692307696,51.55769230769231,40,86.53999999999999,21.0,1,1.0097087378640777,0.13720159401038529,Smooth,3461.5999999999995,1.8285714285714285,Reasonably balanced
CB-1059,Contact Assembly,104,6797.0,65.99029126213593,0.0,0.0673076923076923,154.54807692307693,10,94.92,42.0,1,1.0097087378640777,0.02956059269326451,Smooth,949.2,0.1515374429895542,Reasonably balanced
CB-1060,Molded Case,104,8505.0,81.77884615384616,0.0,0.009615384615384616,185.93269230769232,271,6.34,14.0,1,1.0,0.03184325988689435,Smooth,1718.1399999999999,3.313815402704291,Reasonably balanced
CB-1061,Trip Unit,104,556.0,5.346153846153846,80.76923076923077,0.07692307692307693,23.91346153846154,39,27.39,7.0,1,5.2,0.5192019046633197,Lumpy,1068.21,7.294964028776979,Overstocked / slow-moving
CB-1062,Terminal Block,104,4932.0,47.42307692307692,0.0,0.09615384615384616,132.78846153846155,216,21.77,42.0,1,1.0,0.16588688071807395,Smooth,4702.32,4.554744525547446,Reasonably balanced
CB-1063,Contact Assembly,104,2950.0,28.640776699029125,0.0,0.0,66.41346153846153,34,119.54999999999998,7.0,1,1.0097087378640777,0.15189566216604425,Smooth,4064.6999999999994,1.1871186440677968,Reasonably balanced
CB-1064,Molded Case,104,7592.0,73.0,0.9615384615384616,0.019230769230769232,182.70192307692307,291,138.93,14.0,1,1.0097087378640777,0.17947792640692162,Smooth,40428.630000000005,3.9863013698630136,Reasonably balanced
CB-1065,Trip Unit,104,7196.0,69.86407766990291,0.0,0.04807692307692308,154.29807692307693,143,43.36,28.0,1,1.0097087378640777,0.030727689492124132,Smooth,6200.48,2.0468315730961644,Reasonably balanced
CB-1066,Terminal Block,104,5014.0,48.21153846153846,0.0,0.0673076923076923,116.3173076923077,182,100.99,42.0,1,1.0,0.030460701261040297,Smooth,18380.18,3.7750299162345433,Reasonably balanced
CB-1067,Contact Assembly,104,8761.0,84.24038461538461,0.0,0.009615384615384616,183.02884615384616,33,145.96,14.0,1,1.0,0.030479777368861167,Smooth,4816.68,0.391736103184568,Reasonably balanced
CB-1068,Molded Case,104,6267.0,60.25961538461539,0.0,0.04807692307692308,131.2596153846154,197,171.64,35.0,1,1.0,0.03272895076596381,Smooth,33813.079999999994,3.2691878091590874,Reasonably balanced
CB-1069,Trip Unit,104,13320.0,128.07692307692307,0.0,0.057692307692307696,291.6057692307692,281,47.93,28.0,1,1.0,0.03558143729314901,Smooth,13468.33,2.193993993993994,Reasonably balanced
CB-1070,Terminal Block,104,609.0,5.912621359223301,81.73076923076923,0.0673076923076923,26.33653846153846,53,31.720000000000002,28.0,1,5.777777777777778,0.17804363124560163,Intermittent,1681.16,8.963875205254515,Overstocked / slow-moving
CB-1071,Contact Assembly,104,10259.0,98.64423076923077,0.0,0.009615384615384616,218.51923076923077,35,178.65000000000003,14.0,1,1.0,0.030391408194969324,Smooth,6252.750000000001,0.3548104103713812,Reasonably balanced
CB-1072,Molded Case,104,508.0,4.884615384615385,83.65384615384616,0.09615384615384616,28.14423076923077,38,135.38,21.0,1,6.117647058823529,0.18298561597123192,Intermittent,5144.44,7.779527559055118,Overstocked / slow-moving
CB-1073,Trip Unit,104,711.0,6.836538461538462,75.96153846153845,0.08653846153846154,25.326923076923077,28,94.6,14.0,1,4.16,0.30988623618009936,Intermittent,2648.7999999999997,4.09563994374121,Reasonably balanced
CB-1074,Terminal Block,104,7729.0,74.3173076923077,0.0,0.07692307692307693,171.94230769230768,319,139.53,42.0,1,1.0,0.031644458958327314,Smooth,44510.07,4.292405227066891,Reasonably balanced
CB-1075,Contact Assembly,104,8716.0,83.8076923076923,0.0,0.038461538461538464,207.01923076923077,22,19.27,21.0,1,1.0,0.1576224805135423,Smooth,423.94,0.2625057365764112,Reasonably balanced
CB-1076,Molded Case,104,7336.0,70.53846153846153,0.0,0.028846153846153848,175.46153846153845,304,49.09,21.0,1,1.0,0.1772505051201764,Smooth,14923.36,4.309705561613959,Reasonably balanced
CB-1077,Trip Unit,104,1062.0,10.211538461538462,69.23076923076923,0.09615384615384616,46.01923076923077,70,21.020192307692305,42.0,1,3.25,0.16906948124031335,Intermittent,1471.4134615384614,6.854990583804143,Overstocked / slow-moving
CB-1078,Terminal Block,104,1076.0,10.346153846153847,71.15384615384616,0.14423076923076922,31.740384615384617,54,29.71,14.0,1,3.466666666666667,0.1658731913599867,Intermittent,1604.3400000000001,5.219330855018587,Chronic stockouts
CB-1079,Contact Assembly,104,4756.0,45.73076923076923,0.0,0.038461538461538464,98.36538461538461,180,157.73,21.0,1,1.0,0.03739139476601111,Smooth,28391.399999999998,3.936080740117746,Reasonably balanced
CB-1080,Molded Case,104,5620.0,54.03846153846154,0.0,0.04807692307692308,120.59615384615384,133,57.58,28.0,1,1.0,0.030187560947809673,Smooth,7658.139999999999,2.461209964412811,Reasonably balanced
CB-1081,Trip Unit,104,766.0,7.365384615384615,79.8076923076923,0.08653846153846154,36.5,61,91.38000000000001,14.0,1,4.9523809523809526,0.19638827723960212,Intermittent,5574.18,8.281984334203656,Overstocked / slow-moving
CB-1082,Terminal Block,104,8027.0,78.69607843137256,0.0,0.07692307692307693,185.0096153846154,68,4.97,42.0,1,1.0196078431372548,0.03166659292050162,Smooth,337.96,0.864083717453594,Reasonably balanced
CB-1083,Contact Assembly,104,10354.0,99.5576923076923,0.0,0.0,219.42307692307693,225,122.78,14.0,1,1.0,0.0334759145712513,Smooth,27625.5,2.2599961367587404,Reasonably balanced
CB-1084,Molded Case,104,13814.0,132.82692307692307,0.0,0.0,284.46153846153845,469,92.36999999999999,7.0,1,1.0,0.03675401724401143,Smooth,43321.53,3.5309106703344435,Reasonably balanced
CB-1085,Trip Unit,104,8899.0,85.5673076923077,0.0,0.057692307692307696,210.34615384615384,67,37.96,35.0,1,1.0,0.14457887084108192,Smooth,2543.32,0.7830093268906618,Reasonably balanced
CB-1086,Terminal Block,104,1148.0,11.038461538461538,65.38461538461539,0.09615384615384616,49.27884615384615,84,129.48,28.0,1,2.888888888888889,0.26009178210248995,Intermittent,10876.32,7.609756097560975,Overstocked / slow-moving
CB-1087,Contact Assembly,104,7151.0,68.75961538461539,0.0,0.07692307692307693,177.1346153846154,239,24.470000000000002,35.0,1,1.0,0.17131378632777594,Smooth,5848.330000000001,3.4758774996503985,Reasonably balanced
CB-1088,Molded Case,104,430.0,4.134615384615385,86.53846153846155,0.09615384615384616,19.567307692307693,18,73.07,7.0,1,7.428571428571429,0.2549269875608437,Intermittent,1315.2599999999998,4.353488372093023,Reasonably balanced
CB-1089,Trip Unit,104,9454.0,90.90384615384616,0.0,0.0,206.90384615384616,264,120.16,7.0,1,1.0,0.030345459508231296,Smooth,31722.239999999998,2.904167548127776,Reasonably balanced
CB-1090,Terminal Block,104,746.0,7.173076923076923,77.88461538461539,0.09615384615384616,33.68269230769231,38,53.34,21.0,1,4.521739130434782,0.126203020218646,Intermittent,2026.92,5.297587131367292,Reasonably balanced
CB-1091,Contact Assembly,104,561.0,5.394230769230769,82.6923076923077,0.07692307692307693,29.740384615384617,47,101.04999999999998,21.0,1,5.777777777777778,0.28199262203666103,Intermittent,4749.349999999999,8.71301247771836,Overstocked / slow-moving
CB-1092,Molded Case,104,2946.0,28.88235294117647,0.9615384615384616,0.0,70.24038461538461,108,21.300000000000004,7.0,1,1.0297029702970297,0.16322775793659025,Smooth,2300.4000000000005,3.7393075356415477,Reasonably balanced
CB-1093,Trip Unit,104,7845.0,75.4326923076923,0.0,0.08653846153846154,176.84615384615384,300,174.01000000000002,35.0,1,1.0,0.037365105710911825,Smooth,52203.00000000001,3.977055449330784,Reasonably balanced
CB-1094,Terminal Block,104,5781.0,55.58653846153846,0.9615384615384616,0.028846153846153848,135.28846153846155,250,168.11,21.0,1,1.0097087378640777,0.15542280255802815,Smooth,42027.5,4.4974917834284724,Reasonably balanced
CB-1095,Contact Assembly,104,578.0,5.5576923076923075,81.73076923076923,0.07692307692307693,32.49038461538461,39,141.8,21.0,1,5.473684210526316,0.2767747033680151,Intermittent,5530.200000000001,7.017301038062284,Overstocked / slow-moving
CB-1096,Molded Case,104,5186.0,49.86538461538461,0.0,0.038461538461538464,108.64423076923077,197,21.87,21.0,1,1.0,0.036434828766344,Smooth,4308.39,3.950636328576938,Reasonably balanced
CB-1097,Trip Unit,104,1132.0,11.098039215686274,67.3076923076923,0.09615384615384616,44.94230769230769,0,43.79,14.0,1,3.25,0.26199602941727324,Intermittent,0.0,0.0,Reasonably balanced
CB-1098,Terminal Block,104,4828.0,46.42307692307692,0.0,0.0673076923076923,120.11538461538461,153,110.07,35.0,1,1.0,0.1535773439800556,Smooth,16840.71,3.295774647887324,Reasonably balanced
CB-1099,Contact Assembly,104,800.0,7.6923076923076925,73.07692307692307,0.0673076923076923,32.72115384615385,0,75.73,35.0,1,3.7142857142857144,0.2313875,Intermittent,0.0,0.0,Reasonably balanced
CB-1100,Molded Case,104,12640.0,121.53846153846153,0.0,0.057692307692307696,282.6826923076923,231,78.09,28.0,1,1.0,0.03448265502323346,Smooth,18038.79,1.9006329113924052,Reasonably balanced
CB-1101,Trip Unit,104,6023.0,57.91346153846154,0.0,0.08653846153846154,157.8653846153846,62,83.07,42.0,1,1.0,0.1765709999432415,Smooth,5150.339999999999,1.0705628424373235,Reasonably balanced
CB-1102,Terminal Block,104,8007.0,76.99038461538461,0.0,0.07692307692307693,181.48076923076923,298,44.51,42.0,1,1.0,0.028457536897627474,Smooth,13263.98,3.870613213438242,Reasonably balanced
CB-1103,Contact Assembly,104,7629.0,73.35576923076923,0.0,0.10576923076923077,202.01923076923077,318,21.19,42.0,1,1.0,0.14764338002084854,Smooth,6738.42,4.335037357451829,Reasonably balanced
CB-1104,Molded Case,104,12685.0,121.97115384615384,0.0,0.0673076923076923,276.40384615384613,439,108.01,35.0,1,1.0,0.03322051299420528,Smooth,47416.39,3.599211667323611,Reasonably balanced
CB-1105,Trip Unit,104,8543.0,82.14423076923077,0.0,0.019230769230769232,176.27884615384616,35,57.58,14.0,1,1.0,0.02892853634694364,Smooth,2015.3,0.4260798314409458,Reasonably balanced
CB-1106,Terminal Block,104,6660.0,64.03846153846153,0.0,0.057692307692307696,145.8653846153846,212,165.97,35.0,1,1.0,0.03176545915284656,Smooth,35185.64,3.3105105105105106,Reasonably balanced
CB-1107,Contact Assembly,104,11484.0,111.49514563106796,0.0,0.0,243.08653846153845,414,29.77,7.0,1,1.0097087378640777,0.03432317687983743,Smooth,12324.78,3.713166144200627,Reasonably balanced
CB-1108,Molded Case,104,11105.0,106.77884615384616,0.0,0.009615384615384616,237.8653846153846,384,6.25,14.0,1,1.0,0.03424913959318778,Smooth,2400.0,3.5962179198559205,Reasonably balanced
CB-1109,Trip Unit,104,5088.0,48.92307692307692,0.0,0.028846153846153848,108.72115384615384,158,11.98,14.0,1,1.0,0.040243290415727224,Smooth,1892.8400000000001,3.2295597484276732,Reasonably balanced
CB-1110,Terminal Block,104,9151.0,87.99038461538461,0.0,0.019230769230769232,212.71153846153845,260,123.33,14.0,1,1.0,0.13242050311890377,Smooth,32065.8,2.954868320402142,Reasonably balanced
CB-1111,Contact Assembly,104,11150.0,107.21153846153847,0.0,0.0673076923076923,234.93269230769232,341,92.04999999999998,35.0,1,1.0,0.0337904080114219,Smooth,31389.049999999996,3.1806278026905828,Reasonably balanced
CB-1112,Molded Case,104,339.0,3.2596153846153846,88.46153846153845,0.0673076923076923,22.653846153846153,0,153.58,14.0,1,8.666666666666666,0.3011721095361161,Intermittent,0.0,0.0,Reasonably balanced
CB-1113,Trip Unit,104,12990.0,124.90384615384616,0.0,0.019230769230769232,269.4423076923077,499,44.519999999999996,21.0,1,1.0,0.028906632152049208,Smooth,22215.48,3.9950731331793685,Reasonably balanced
CB-1114,Terminal Block,104,4958.0,47.67307692307692,0.0,0.019230769230769232,102.07692307692308,158,103.89,14.0,1,1.0,0.03135381171180393,Smooth,16414.62,3.3142396127470755,Reasonably balanced
CB-1115,Contact Assembly,104,6034.0,58.01923076923077,0.0,0.028846153846153848,128.32692307692307,231,68.82,14.0,1,1.0,0.03295160151473987,Smooth,15897.419999999998,3.981438515081207,Reasonably balanced
CB-1116,Molded Case,104,5780.0,55.57692307692308,0.9615384615384616,0.0,138.375,178,20.550000000000004,7.0,1,1.0097087378640777,0.18193921289256584,Smooth,3657.9000000000005,3.202768166089965,Reasonably balanced
CB-1117,Trip Unit,104,678.0,6.58252427184466,80.76923076923077,0.10576923076923077,25.01923076923077,30,166.66,7.0,1,5.473684210526316,0.11433071414275899,Intermittent,4999.8,4.557522123893805,Reasonably balanced
CB-1118,Terminal Block,104,12352.0,121.09803921568627,0.0,0.0,264.6057692307692,390,152.23,7.0,1,1.0196078431372548,0.03167463912621815,Smooth,59369.7,3.2205310880829017,Reasonably balanced
CB-1119,Contact Assembly,104,852.0,8.192307692307692,76.92307692307693,0.08653846153846154,29.057692307692307,19,144.86,14.0,1,4.333333333333333,0.2538517489916022,Intermittent,2752.34,2.31924882629108,Reasonably balanced
CB-1120,Molded Case,104,414.0,3.980769230769231,86.53846153846155,0.057692307692307696,25.817307692307693,17,116.53999999999999,42.0,1,7.428571428571429,0.11577866461294314,Intermittent,1981.1799999999998,4.270531400966184,Reasonably balanced
CB-1121,Trip Unit,104,995.0,9.567307692307692,71.15384615384616,0.0673076923076923,40.66346153846154,64,97.65,35.0,1,3.466666666666667,0.19327289714906187,Intermittent,6249.6,6.689447236180905,Overstocked / slow-moving
CB-1122,Terminal Block,104,6201.0,59.625,0.0,0.009615384615384616,134.68269230769232,205,154.72,7.0,1,1.0,0.11700385107291482,Smooth,31717.6,3.438155136268344,Reasonably balanced
CB-1123,Contact Assembly,104,6605.0,63.50961538461539,0.0,0.019230769230769232,259.1826923076923,163,116.02,35.0,1,1.0,2.314836591231954,Erratic,18911.26,2.5665404996214987,Reasonably balanced
CB-1124,Molded Case,104,10362.0,99.63461538461539,0.0,0.028846153846153848,222.47115384615384,28,27.31,21.0,1,1.0,0.03428481146183136,Smooth,764.68,0.28102682879752944,Reasonably balanced
CB-1125,Trip Unit,104,7500.0,72.11538461538461,0.0,0.0,175.55769230769232,290,43.78,7.0,1,1.0,0.1732235377777778,Smooth,12696.2,4.021333333333334,Reasonably balanced
CB-1126,Terminal Block,104,13121.0,126.16346153846153,0.0,0.009615384615384616,276.99038461538464,460,67.53,21.0,1,1.0,0.035205114042297266,Smooth,31063.8,3.646063562228489,Reasonably balanced
CB-1127,Contact Assembly,104,6995.0,67.25961538461539,0.0,0.009615384615384616,143.875,23,124.22,21.0,1,1.0,0.03007558242612793,Smooth,2857.06,0.34195854181558255,Reasonably balanced
CB-1128,Molded Case,104,7981.0,76.74038461538461,0.0,0.028846153846153848,166.05769230769232,54,170.92000000000002,21.0,1,1.0,0.030346207689949514,Smooth,9229.68,0.7036712191454705,Reasonably balanced
CB-1129,Trip Unit,104,1166.0,11.211538461538462,67.3076923076923,0.038461538461538464,41.44230769230769,39,60.78,42.0,1,3.0588235294117645,0.17153247089490978,Intermittent,2370.42,3.478559176672384,Reasonably balanced
CB-1130,Terminal Block,104,2319.0,22.298076923076923,0.0,0.057692307692307696,57.69230769230769,106,153.12,21.0,1,1.0,0.1663485974925252,Smooth,16230.720000000001,4.753773178094006,Reasonably balanced
CB-1131,Contact Assembly,104,4108.0,39.5,0.0,0.028846153846153848,92.36538461538461,37,97.06,14.0,1,1.0,0.13471706950316148,Smooth,3591.2200000000003,0.9367088607594937,Reasonably balanced
